business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
GH_GGx54q-U_NZ_A3znakg,"""Vincent's Pizza Park""",,"""998 Ardmore Blvd""",Pittsburgh,PA,15221,40.41082324,-79.84487429,4,99,1,Pizza;Sandwiches;Restaurants
Dbp78-CLGqBxppE2diAGqg,"""Fox's Pizza Den""",,"""5670 Simmons Ave, #102""",North Las Vegas,NV,89031,36.2633606,-115.1794688,3,3,0,Pizza;Sandwiches;Restaurants
tzvO-eOqO3Q8k1Kw5d5Rdw,"""Hungry Howie's Pizza""",,"""553 S Indian Trl""",Indian Trail,NC,28079,35.0685804,-80.6767979,3,6,1,Pizza;Sandwiches;Restaurants
3Sm8GncbpIwnCE2M55TIbA,"""Fox's Pizza Den""",,"""3356 Route 130""",Harrison City,PA,15636,40.3555148,-79.6514069,3,3,1,Pizza;Sandwiches;Restaurants
#NAME?,"""Tiffany's Pizza""",,"""5035 Turney Rd""",Cleveland,OH,44125,41.4240864,-81.6107387,4,9,1,Pizza;Sandwiches;Restaurants
soPUpwqle3vkM1gl8Fel6w,"""Home Plate Pizza""",,"""3181 Washington Pike""",Bridgeville,PA,15017,40.3441077,-80.1150806,3,5,1,Pizza;Sandwiches;Restaurants
VnQFNN_3wJZhd_EtMsOL7Q,"""P T's Pizza""",,"""129 Murrysville Rd""",Trafford,PA,15085,40.3928451,-79.7205459,4.5,6,1,Pizza;Sandwiches;Restaurants
Gow4sblC6N0K2F9cSTn51w,"""Luna Pizza & Restaurant""",,"""2805 W Agua Fria Fwy""",Phoenix,AZ,85027,33.6675176,-112.1203859,4,16,0,Pizza;Sandwiches;Restaurants
SXmVIiqItiHpacs1nnfiOQ,"""Farinacci Pizza""",,"""86 Owen Brown St""",Hudson,OH,44236,41.2430075,-81.4447654,4,30,1,Pizza;Sandwiches;Restaurants
A6rPIkIzxIeriuI4FFwxnw,"""Joey's Pizza""",,"""3310 S Nellis Blvd""",Las Vegas,NV,89121,36.12927845,-115.0643773,3,51,1,Pizza;Sandwiches;Restaurants
13l5G_oIAjsbo-zPg7LOAA,"""Hungry Howie's Pizza""",,"""16210 Detroit Ave""",Lakewood,OH,44107,41.4855,-81.81085,3.5,24,1,Pizza;Sandwiches;Restaurants
9DnHnAbd5sciiBHrQs7DJA,"""The Pizza Company""",Lawrenceville,"""4065 Penn Ave""",Pittsburgh,PA,15224,40.4657853,-79.9555582,4,21,1,Pizza;Sandwiches;Restaurants;Barbeque
uIBNPHjj7Wupu9tDG7lQiw,"""The National Pizza & Wing""",,"""36231 Lakeshore Blvd""",Eastlake,OH,44095,41.6787729,-81.4268212,4,11,0,Pizza;Sandwiches;Restaurants;Burgers;Chicken Wings
l7A73zaNzDyWJJ0ixc2ymw,"""Pizza Pit""",,"""330 W Main St""",Sun Prairie,WI,53590,43.1832772,-89.2185271,3,9,1,Pizza;Sandwiches;Restaurants;Chicken Wings
y4ANVlBUkqjqS1J6dOM0vQ,"""Papa Sam's Chicago Style Pizza""",,"""7425 W Peoria Ave""",Peoria,AZ,85345,33.5809177,-112.2187926,2,16,1,Pizza;Sandwiches;Restaurants;Chicken Wings
1fYWRuJVpCUT7qyy-tUi5g,"""Domino's Pizza""",Ballantyne,"""16625 Lancaster Hwy, Ste 103""",Charlotte,NC,28277,35.02263809,-80.84674018,3.5,3,1,Pizza;Sandwiches;Restaurants;Chicken Wings
G4EBHnNSTWsnqTzxdiv5VQ,"""Domino's Pizza""",Downtown,"""300 6th Ave Uppr 100""",Pittsburgh,PA,15222,40.441932,-80.0018283,1.5,17,1,Pizza;Sandwiches;Restaurants;Chicken Wings
Sg3GwdJcYbafq6y2eOBdaA,"""Domino's Pizza""",,"""8447 Charlotte Hwy, Ste 700""",Fort Mill,SC,29707,34.9571968,-80.8539167,2.5,3,1,Pizza;Sandwiches;Restaurants;Chicken Wings
YMc2n7R4_6N0PIHIfUJqPg,"""Domino's Pizza""",Northwest,"""4418 N Rancho Dr""",Las Vegas,NV,89130,36.2399658,-115.2304525,3.5,13,1,Pizza;Sandwiches;Restaurants;Chicken Wings
-0Sgh0QlUKVsWosCWJzGqQ,"""Domino's Pizza""",,"""681 E Apache Blvd, Ste 104""",Tempe,AZ,85281,33.41434601,-111.928995,2,44,1,Pizza;Sandwiches;Restaurants;Chicken Wings
_pgnoLXisYoa0okcTnOs8Q,"""Domino's Pizza""",,"""5821 N 67th Ave, Ste 110""",Glendale,AZ,85301,33.5227793,-112.2025633,2.5,5,1,Pizza;Sandwiches;Restaurants;Chicken Wings
HRFJlSAP_EBU_MpPPmpUDQ,"""Domino's Pizza""",,"""25 W Warner Rd""",Chandler,AZ,85225,33.3350578,-111.8430762,3,24,1,Pizza;Sandwiches;Restaurants;Chicken Wings
FduOLezzT4jWWArKcJ3K0w,"""Pizza Pizza""",,"""1837 Finch Avenue W, Unit T-3""",Toronto,ON,M3N 2H1,43.7562587,-79.5154267,1,3,1,Pizza;Sandwiches;Restaurants;Fast Food
WzleXDgNBtwNo80gn7CgEg,"""Mustachio Italian Eatery""",Downtown Core,"""595 Bay St.""",Toronto,ON,M5G 1M6,43.6561838,-79.3830938,4,6,1,Pizza;Sandwiches;Restaurants;Italian
h-bBnFFTZ2cNiuBMFu2UaQ,"""Tommy's Place""",,"""2827 E Bell Rd""",Phoenix,AZ,85032,33.6402141,-112.0210245,4.5,196,1,Pizza;Sandwiches;Restaurants;Italian
cKbPGglAjIGG6MeVy7n8XQ,"""Cucina Bella""",,"""1200 Pennsylvania Ave""",Bridgeville,PA,15017,40.3496307,-80.0994248,3.5,73,1,Pizza;Sandwiches;Restaurants;Italian
5-Z7VmiTqD4ycnrxfBJGmQ,"""Monical's Pizza""",,"""703 N 3rd St""",Saint Joseph,IL,61873,40.118587,-88.041453,2,4,1,Pizza;Sandwiches;Restaurants;Italian
4IBXNxLsEcfUIx6LUM2Aqw,"""Danny Boy's- Chesterland""",,"""8389 Mayfield Rd""",Chesterland,OH,44026,41.52131858,-81.34287892,3,33,1,Pizza;Sandwiches;Restaurants;Italian
4_Ye_9x3dyMK-cfCBZrBRg,"""Domino's Pizza""",,"""3602 E Indian School Rd""",Phoenix,AZ,85018,33.4955704,-112.0038554,2,32,1,Pizza;Sandwiches;Restaurants;Italian;Chicken Wings
bnRo8eb_qhQ4fDIZEFADCw,"""Chez Hailar""",Ville-Marie,"""1612 Rue Sherbrooke O""",Montr̩al,QC,H3H 1C9,45.4962791,-73.5817441,5,9,1,Pizza;Sandwiches;Restaurants;Persian/Iranian
qNqOVlOuCzcoG6b-LRhfKg,"""Maison Istanbul""",Saint-L̩onard,"""5106 Rue Jean-talon E""",Montr̩al,QC,H1S 1K7,45.57651915,-73.58332095,5,4,1,Pizza;Sandwiches;Restaurants;Turkish
RF00Ffo8ggH68EEn3xeUOQ,"""Restaurant El Herradero""",,"""474 W Ray Rd""",Chandler,AZ,85225,33.3210829,-111.8477014,2.5,6,1,Pizza;Seafood;Restaurants;Mexican
XoGOpt6cj_tkSC6Vt1bspQ,"""Tommy's Pizza & Chicken""",,"""17664 Pearl Rd""",Strongsville,OH,44136,41.2897381,-81.8359542,3,31,0,Pizza;Seafood;Salad;Restaurants
CzQNJJwJ9OqStkLSFVPaUw,"""Shoeless Joe's Sports Grill - Aurora""",,"""2 Orchard Heights Blvd""",Aurora,ON,L4G 3W3,44.0092534,-79.4714089,3.5,16,1,Pizza;Shopping;Nightlife;Burgers;Canadian (New);Sports Bars;Restaurants;Chicken Wings;Wigs;Bars
DTz6gFeWmdvSEIFGjXpIgQ,"""Grinders Pizza Lounge""",Spring Valley,"""5625 S Rainbow Blvd""",Las Vegas,NV,89118,36.0865493,-115.2438663,4,215,1,Pizza;Specialty Food;Desserts;Restaurants;Food;Pasta Shops;Sandwiches
5ThWWKOHkBcSV-EnLHQ9Mg,"""Don's NY Pizza""",,"""7539 W Peoria Ave""",Peoria,AZ,85345,33.5799664,-112.221782,4.5,101,1,Pizza;Specialty Food;Pasta Shops;Food;Restaurants
TjrXGnYILIHUjp1IYbmOnA,"""D'Tutanelli's Pizza""",,"""103 Milan Ave, Ste 1""",Amherst,OH,44001,41.3986616,-82.2270382,4,12,1,Pizza;Specialty Food;Restaurants;Food;Italian
7ExQwvixD7FhnBRFVhpPcA,"""Putters Bar & Grill""",,"""1231 American Pacific Dr""",Henderson,NV,89074,36.04157239,-115.0403208,4,45,1,Pizza;Sports Bars;Bars;Pubs;Restaurants;Nightlife;American (New)
NCc227GObIORVxUXs-KWvw,"""Big Daddy's Sports Lounge""",,"""10618 N Cave Creek Rd""",Phoenix,AZ,85020,33.5830475,-112.0516987,4,52,1,Pizza;Sports Bars;Bars;Restaurants;Nightlife
kacZeom987POja3RwNUJpA,"""Gus's New York Pizza & Bar""",,"""2755 N 91st Ave, Ste 100""",Phoenix,AZ,85037,33.47788911,-112.254363,2.5,105,1,Pizza;Sports Bars;Bars;Restaurants;Nightlife;Italian
wEc4JE2NYQr1RnGjGr4q7w,"""K O'Donnell's Sports Bar & Grill""",,"""14850 N Northsight Blvd""",Scottsdale,AZ,85260,33.620547,-111.898142,4,286,1,Pizza;Sports Bars;Nightlife;Restaurants;Bars;American (New);Chicken Wings;American (Traditional)
MaMTD1hr-LbEZ1JqD0RMCg,"""Divan""",,"""K̦nig-Karl-Str.""",Stuttgart,BW,70372,48.8030657,9.217220909,4.5,3,1,Pizza;Turkish;Restaurants
UnQtgQKpfBs2avbl8xWwgg,"""Pizza Zozan""",,"""9587 Weston Road, Unit 6""",Vaughan,ON,L4H,43.8341051,-79.55724284,4.5,5,0,Pizza;Turkish;Restaurants
_9uNm7NNMgiJyzEwLY9ccg,"""Dany Pizza""",Plateau-Mont-Royal,"""370 Sherbrooke Rue W""",Montreal,QC,H3A 1B2,45.5078948,-73.5712594,2.5,3,1,Pizza;Used;Vintage & Consignment;Fashion;Shopping;Restaurants
r6apfvgfl9lCFEjpnXnnxg,"""zpizza""",,"""111 W Monroe St, Ste 130""",Phoenix,AZ,85003,33.4500119,-112.0756189,3.5,136,0,Pizza;Vegan;Gluten-Free;Restaurants
ypIva71uwehmjr1pvLWr9g,"""Nova Kitchen Vegetarian""",New Town,"""9/1 SE Circus Pl""",Edinburgh,EDH,EH3 6TJ,55.95668629,-3.202734244,4.5,10,1,Pizza;Vegan;Italian;Restaurants
LkXLvwiYIgnOtr5EORwu-A,"""Pizzaiolo""",,"""115 York Boulevard""",Richmond Hill,ON,L4B 3B4,43.8468632,-79.3778916,5,4,1,Pizza;Vegan;Restaurants;Gluten-Free
UK_igah4LLGPFW4cyoV_1Q,"""Pizzaiolo""",,"""953 Eglinton Ave W""",Toronto,ON,M6C 2C4,43.7001121,-79.4288908,3,4,1,Pizza;Vegan;Restaurants;Gluten-Free
7fCK4G60IBr2JQGpnrR53Q,"""Pizzaiolo""",Roncesvalles,"""383 Roncesvalles Avenue""",Toronto,ON,M6R 2M8,43.6503327,-79.4504536,3,4,1,Pizza;Vegan;Restaurants;Gluten-Free
J_0Zil4gNCsOz4T8mMVeUA,"""Pizza Si""",,"""Tilsiter Str. 15""",Sindelfingen,BW,71065,48.7035,9.03168,4,5,1,Pizza;Vegetarian;Restaurants;Italian
pyNOVyU10kXgD21nVf7nnQ,"""Khalsa Pizza""",,"""470 Chrysler Drive, Unit 7""",Brampton,ON,L6S 5Z5,43.74801376,-79.71462429,4.5,4,1,Pizza;Vegetarian;Restaurants;Vegan
SiKTElhCaJGhAdySd7JSHA,"""Amaro Italiano Ristorante""",,"""28234 N Tatum Blvd""",Cave Creek,AZ,85331,33.7428028,-111.9782697,4,105,0,Pizza;Wine Bars;Italian;Bars;Restaurants;Nightlife
inWP6FrTecbCjgbxAxK0dQ,"""Zeppe's Pizzeria""",,"""2100 Center Rd, Ste E""",Avon,OH,44011,41.45804604,-82.02138557,3,7,1,Pizza;Wraps;Restaurants;Caterers;Event Planning & Services;Italian
qhhJi92w1kjmAzmWhOmbqw,"""Vincent Sous-Marins""",Mercier-Hochelaga-Maisonneuve,"""6649 Rue de Marseille""",Montr̩al,QC,H1N 1M1,45.58168055,-73.53928231,4,7,1,Poutineries;Comfort Food;Restaurants;Italian;Pizza
tqggxLtA05nrOxmIxKfrXQ,"""La Frita Pizzeria""",Sud-Ouest,"""4909 Rue Notre-Dame O""",Montr̩al,QC,H4C 1S9,45.4709416,-73.5906046,4,10,1,Poutineries;Hot Dogs;Pizza;Restaurants
3uu5jvP5JKdSUW9jk-HO7A,"""Poutineville""",Plateau-Mont-Royal,"""5145 Avenue du Parc""",Montr̩al,QC,H2V 4G3,45.520163,-73.5966223,4.5,11,1,Poutineries;Pizza;Restaurants
4iLbq_AUiWtsSKHFpG5cbQ,"""Food Factory""",Spring Valley,"""4140 S Durango Dr""",Las Vegas,NV,89147,36.114395,-115.278107,4,26,0,Pub Food;Pizza;Restaurants;American (New)
wk3wGDfJb1V-ciZpyhoNAA,"""Bic's Pub and Grill""",,"""560 State Road 130""",Trafford,PA,15085,40.3896439,-79.7269258,4.5,7,1,Pubs;American (Traditional);Nightlife;Bars;Pizza;Restaurants
ky0cUgRt1Bye3cxgxXpgYA,"""Fire Station Pizza and Pub""",,"""510 E John St""",Champaign,IL,61820,40.109335,-88.23084,2,12,0,Pubs;Bars;Nightlife;Restaurants;Pizza
0SBDr7GJAFzKECE7IIWfJA,"""BrewDog Edinburgh""",Old Town,"""143 Cowgate""",Edinburgh,EDH,EH1 1JS,55.94815063,-3.189958096,4,87,1,Pubs;Bars;Pizza;Gastropubs;Burgers;Restaurants;Nightlife
32DUrg5Thezf1eGsWK6Gdw,"""Moe's Tavern""",Playhouse Square,"""1740 E 17th St""",Cleveland,OH,44114,41.5039,-81.680849,5,10,1,Pubs;Dive Bars;Gastropubs;Restaurants;Pizza;Nightlife;Bars
wunPCykUm8A9FXvsRt-IlQ,"""The Cabana Bar""",,"""100 Village Club Dr""",Wexford,PA,15090,40.6320361,-80.0534415,3.5,19,0,Pubs;Nightlife;Bars;Pizza;Restaurants;Lounges
QvCTNqb4NxxndqfZXvsZmw,"""Moc̩ Cafe and Bar""",Fairfax,"""8650 Euclid Ave""",Cleveland,OH,44106,41.5034134,-81.6265439,3.5,5,1,Pubs;Nightlife;Bars;Pizza;Sandwiches;Restaurants
ZBHXfX3vK-ck52UBEofV2w,"""Selwyn Avenue Pub""",Myers Park,"""2801 Selwyn Ave""",Charlotte,NC,28209,35.1746383,-80.8389778,3.5,96,1,Pubs;Nightlife;Pizza;Restaurants;Bars;Chicken Wings
8idRgzKzCZ2l2_d7nUSQDQ,"""Brass Taps Pizza Pub""",Greektown,"""493 Danforth Avenue""",Toronto,ON,M4K 1P5,43.6779223,-79.3493149,3,26,1,Pubs;Nightlife;Restaurants;Beer Bar;Pizza;Bars
nkTKlVAdh7DhFJMFvQiAXQ,"""Paninis Bar & Grill""",Gateway District,"""840 Huron Rd E""",Cleveland,OH,44115,41.4986069,-81.685637,4,45,1,Pubs;Pizza;Sports Bars;Sandwiches;Nightlife;Restaurants;Bars
6-gRHn1n11ATqWBrFTLnNA,"""Great American  Pub""",,"""9310 S Eastern Ave""",Las Vegas,NV,89123,36.02024971,-115.1169356,4,33,1,Pubs;Sandwiches;Nightlife;Pizza;Bars;American (Traditional);Restaurants
THyomCEEq4W9pJvXy6YoNw,"""Mojo's""",,"""16726 E El Pueblo Blvd, Ste B""",Fountain Hills,AZ,85268,33.623121,-111.717883,4,39,0,Restaurants;African;Italian;Chicken Wings;Pizza;Caterers;Event Planning & Services;Sandwiches;Breakfast & Brunch;Fast Food
zc0sUY7iWuJB93AHWKy_xw,"""BJ's Restaurant & Brewhouse""",,"""7880 Mentor Ave""",Mentor,OH,44060,41.66100818,-81.3598734,3,96,1,Restaurants;American (New);Food;Breweries;Pizza
xly3K2HgsjvZs5Mu9kSFxg,"""Bucci's J Bella""",,"""12201 Pearl Rd""",Strongsville,OH,44136,41.3234048,-81.8358284,3.5,45,1,Restaurants;American (New);Italian;Pizza
15LVDu1_v97JEx-g97wnfA,"""Salvatore's Tomato Pies""",Tenney - Lapham,"""912 E Johnson St""",Madison,WI,53703,43.08489164,-89.37590025,4.5,167,1,Restaurants;American (New);Mexican;Pizza
T45qonnG40PTVex3Ua2Q9w,"""The Porch at Siena""",,"""120 Siena Dr""",Upper Saint Clair,PA,15241,40.347835,-80.058578,2.5,30,1,Restaurants;American (New);Nightlife;Pizza;Bars
dkvGGVFSILL_kmyOYRD-NQ,"""Wolfgang Puck Carolina Bistro""",,"""5349 Ballantyne Commons Pkwy""",Charlotte,NC,28277,35.062218,-80.773346,3,8,0,Restaurants;American (New);Pizza
2lt1N4CJ5nWf4dZTyTONhw,"""Samira's""",,"""2291 Riverfront Pkwy, Ste 100""",Cuyahoga Falls,OH,44221,41.137224,-81.4814279,3,12,0,Restaurants;American (New);Pizza;American (Traditional)
MVg8_dWzoCtGjBvWCatjjQ,"""California Pizza Kitchen""",,"""2400 E Camelback Rd, Ste 112""",Phoenix,AZ,85016,33.51058443,-112.0296662,3.5,133,1,Restaurants;American (New);Pizza;American (Traditional)
NN6HpdvQlGZUVjBwzhgUWQ,"""Rocky River Brewing Company""",,"""21290 Center Ridge Rd""",Rocky River,OH,44116,41.4609481,-81.856121,3.5,172,1,Restaurants;American (New);Pizza;Breweries;Food
p50v2vZMfRblLeFbdVcASA,"""ASAP California Pizza Kitchen""",,"""Phoenix International Airport, 3400 E Sky Harbor Blvd, Terminal 4 near Gate 10""",Phoenix,AZ,85034,33.4382789,-112.0178286,2.5,17,0,Restaurants;American (New);Pizza;Fast Food
6CtDwgBrzOvmW79tSDblUA,"""Carbone's Pizza Wings & Tavern""",,"""11025 F Monroe Rd""",Matthews,NC,28105,35.12422608,-80.72869241,3.5,6,0,Restaurants;American (New);Pizza;Italian
3fPIRTnBhd81MixgS9YoMQ,"""California Pizza Kitchen""",The Strip,"""3200 Las Vegas Blvd S""",Las Vegas,NV,89109,36.127512,-115.1735621,4,178,1,Restaurants;American (Traditional);American (New);Pizza
1WsXLCPRP2EZ9KoBRTkSbw,"""PT's""",,"""7200 W Lake Mead""",Las Vegas,NV,89128,36.1965066,-115.2486868,4,23,1,Restaurants;American (Traditional);Bars;Nightlife;Pubs;Pizza;Sports Bars
iCBpxwx6kWJRcbVOqXkYyA,"""Wallymagoo's Marine Bar""",Harbourfront,"""245 Queen's Quay W""",Toronto,ON,M5J 2K9,43.6389545,-79.3851695,2,9,0,Restaurants;American (Traditional);Burgers;Pizza
MSrcYJoM9cNLS9-wfTZX3w,"""Highland Corner Grill""",Regent,"""2424 University Ave""",Madison,WI,53726,43.072493,-89.42778,3.5,5,1,Restaurants;American (Traditional);Food;Pizza;Burgers;American (New);Beer;Wine & Spirits
YcAy30XJOUa72kZMt61jsA,"""East Side Mario's""",,"""130 Great Lakes Dr""",Brampton,ON,L6R 2K7,43.7302166,-79.7651115,2.5,24,1,Restaurants;American (Traditional);Italian;Pizza
TczO79vyyedgLR9KDGx-Nw,"""Big Daddy's Rock & Roll Emporium""",,"""446 Davis Drive""",Newmarket,ON,L3Y 2P2,44.05893386,-79.46031332,2,6,1,Restaurants;American (Traditional);Italian;Pizza
JhRxDdmZSGDG_u7cGxaYrw,"""California Pizza Kitchen""",South Summerlin,"""10945 Oval Park Dr""",Las Vegas,NV,89135,36.15151159,-115.3318271,3.5,188,1,Restaurants;American (Traditional);Nightlife;Bars;Cocktail Bars;Pizza
LQUjMgVrpAhMwkwbsxGeBw,"""JJ's Grill and Pizza""",,"""132-224 W Van Buren St""",Goodyear,AZ,85338,33.45051035,-112.3504105,2,5,1,Restaurants;American (Traditional);Pizza
S4QVuwfzn9T2-torVnW37A,"""Boston Pizza""",Edgeley,"""50 Interchange Way, Unit R3""",Vaughan,ON,L4K 5C3,43.78923,-79.53222,2,20,1,Restaurants;American (Traditional);Pizza;Burgers
A_YO9kvdEqd8vXGKc696yg,"""East Side Mario's""",,"""2035 Winston Park Dr""",Oakville,ON,L6H 6P5,43.5106613,-79.6677153,2.5,33,1,Restaurants;American (Traditional);Pizza;Italian
05_XQDjulv-TCbqYRIkp3Q,"""Old Chicago""",,"""135 West Ocotillo Rd.""",Chandler,AZ,85248,33.2475188,-111.8430931,2.5,9,0,Restaurants;American (Traditional);Pizza;Salad
I5kKpCDxdrV1Lxss2T681g,"""Bella Monte Pizza""",West End,"""410 S Main St""",Pittsburgh,PA,15220,40.441704,-80.033422,4,10,1,Restaurants;American (Traditional);Salad;Pizza
Igqp27BP7cm9vUu_WB0gRA,"""Romano's Pizzeria""",Westside,"""3111 S Valley View Blvd, Ste I-101""",Las Vegas,NV,89102,36.13353331,-115.1910923,3.5,12,1,Restaurants;Argentine;Chicken Wings;Italian;Pizza
uwT7CppiYkek-Z-661sndQ,"""Sip Wine Bar""",Yonge and Eglinton,"""2 Broadway Avenue""",Toronto,ON,M4P 1T4,43.709659,-79.398488,3,78,1,Restaurants;Arts & Entertainment;Bars;Wineries;Wine Bars;Food;Nightlife;Pizza;Italian
7CxRb9C3lUSqdDhmZHQP-A,"""Molisana Bakery""",,"""2 Philosophers Trail""",Brampton,ON,L6S 4C9,43.7495618,-79.7379422,4.5,3,1,Restaurants;Bakeries;Food;Pizza
BLGo7Hnn6080YJHJAtifOw,"""Maple City Taps & Eatery""",,"""11095 Chardon Rd""",Chardon,OH,44024,41.580221,-81.242825,4,26,1,Restaurants;Barbeque;Pizza;American (Traditional)
hNCKIrMJSacjMiWVwRb_YQ,"""Lotsa Stone Fired Pizza""",Oakland,"""3621 Forbes Ave""",Pittsburgh,PA,15213,40.4411185,-79.9578237,3,24,1,Restaurants;Barbeque;Pizza;Hawaiian
kCCJqGGHVKAKujvbCOgqbQ,"""Bottled Blonde""",,"""7340 E Indian Plz""",Scottsdale,AZ,85251,33.5016889,-111.9227723,2.5,222,1,Restaurants;Bars;Beer Gardens;Pizza;Nightlife;Sports Bars;Breakfast & Brunch
c1nJuV2wxnfcZLgxxqa_Aw,"""Frankie & Benny's""",Old Town,"""130 High Street, Royal Mile""",Edinburgh,EDH,EH1 1SG,55.9501121,-3.1880181,2,6,1,Restaurants;Bars;Italian;Nightlife;Pizza
DZzz9rvnS1EEtbRSC_nZiA,"""Giovannina Pizzeria""",,"""151 Notre-Dame Sud""",Sainte-Marie,QC,G6E 4A1,46.4361245,-71.0209208,5,3,1,Restaurants;Bars;Nightlife;Italian;Lounges;Pizza
7aUnd76Myn3ocL425AWGeg,"""Venice Cafe""",,"""163 Franklin Ave""",Kent,OH,44240,41.152875,-81.358754,4,14,1,Restaurants;Bars;Nightlife;Pizza
wkZ6P5fDw0G_iFRU-hzBhQ,"""The Pizza Peel""",Cotswold,"""4422 Colwick Rd""",Charlotte,NC,28211,35.1766688,-80.7978683,4,141,1,Restaurants;Bars;Nightlife;Pizza;Italian
gXbDw-Rxq4feDnUWqlFDyQ,"""Social Box Neighborhood Eatery""",,"""1371 N Alma School Rd""",Chandler,AZ,85224,33.32685821,-111.8583251,3,159,0,Restaurants;Bars;Nightlife;Wine Bars;American (New);Seafood;Pizza
rK07YAIZJBFrvx7Z5k39_g,"""Mezze""",Capitol,"""414 W Gilman St""",Madison,WI,53703,43.0745706,-89.3940617,4,16,0,Restaurants;Bars;Pizza;Cocktail Bars;Nightlife;Mediterranean;American (New);Tapas/Small Plates
u22akZ9o7DPQ3En_9AQ1lg,"""Revo Pizzabar""",,"""200 E 5th St""",Tempe,AZ,85281,33.42568195,-111.9368303,3.5,30,0,Restaurants;Bars;Pizza;Nightlife
zFl1EKiFA2TcW8q9Uvt8DA,"""Tradesman Tavern""",,"""5746 State Rd""",Parma,OH,44134,41.406106,-81.710712,3.5,22,1,Restaurants;Bars;Pizza;Nightlife;American (Traditional)
Rcc2zK76CsRhQSAXCQusDQ,"""Mt. Lebanon Pub & Pizza""",,"""329 Castle Shannon Blvd""",Pittsburgh,PA,15234,40.3761038,-80.0366645,4,4,0,Restaurants;Bars;Pizza;Nightlife;Pubs
3QQEc5QUP-h6LCkUZQEYQw,"""Santisi Brothers""",,"""2710 W Bell Rd, Ste 1115""",Phoenix,AZ,85053,33.64161583,-112.1174553,4,361,1,Restaurants;Bars;Pizza;Sports Bars;Nightlife
sDhOeNki2qY5l4WFuZs_Zw,"""Harvey's Bar and Grill""",,"""13812 Cinnabar Pl""",Huntersville,NC,28078,35.4133017,-80.8338346,4,65,1,Restaurants;Bars;Pizza;Sports Bars;Nightlife;Pubs;Beer;Wine & Spirits;Food;American (Traditional)
nz8uRlnveku1C3t-Lripkw,"""E-String pizzeria & poker bar""",,"""2031 W Sunset Rd""",Henderson,NV,89014,36.0693057,-115.0698807,3.5,92,1,Restaurants;Beer;Wine & Spirits;Food;Nightlife;American (Traditional);Pizza;Bars;Pubs;Karaoke
DhRJJ5aUUuBp3XR1JbLeuw,"""Sauce Pizza and Wine""",,"""3426 E Baseline Rd, Ste 119""",Mesa,AZ,85204,33.38112546,-111.7569635,4,151,1,Restaurants;Beer;Wine & Spirits;Pizza;Bars;Food;Italian;Nightlife;Wine Bars
wwgRu0TAMX8rfRhsiI0ifQ,"""Bistro 57""",,"""7300 Aliante Pkwy""",North Las Vegas,NV,89084,36.2919853,-115.1806678,3.5,93,1,Restaurants;Bistros;Modern European;French;Italian;Pizza
Xav69Sc4bw2go6xm1UET5Q,"""Max's Farm Table""",,"""2831 Parmenter St""",Middleton,WI,53562,43.1053457,-89.5100677,3.5,26,0,Restaurants;Breakfast & Brunch;Burgers;Pizza
uqDJHY5UAMZgClJLbYBagg,"""TJ's Pizza & Wings""",,"""5555 E Bell Rd, Ste 14""",Scottsdale,AZ,85254,33.6400518,-111.9605718,4,104,1,Restaurants;Breakfast & Brunch;Chicken Wings;American (Traditional);Pizza
VzoG2RBMhIggwDtQcu8HhA,"""Ch̢teau d'Or""",,"""21 Chemin de la Grande-C̫te""",Boisbriand,QC,J7G 1C8,45.6193537,-73.8130869,5,4,1,Restaurants;Breakfast & Brunch;Italian;Steakhouses;Delis;Pizza
PZuxcxJW1y4-epEbfPh2QA,"""Three Brothers Pizza""",,"""233 Douglas Dr""",Brooklyn,WI,53521,42.8588428,-89.3691589,4.5,4,1,Restaurants;Breakfast & Brunch;Pizza
OuKfLByYHVSwL8yTooQOXw,"""Old Market Bistro""",Capitol,"""15 N Butler St""",Madison,WI,53703,43.0771005,-89.3816491,2.5,3,0,Restaurants;Breakfast & Brunch;Pizza;American (New)
9UZbY3FxhpNZ8sVWcYON6A,"""Cicis""",Southeast,"""2415 E Tropicana Ave""",Las Vegas,NV,89121,36.09867707,-115.1186782,3,113,1,Restaurants;Buffets;American (Traditional);Pizza
IvovJ3sfYrjHKH_hS5XrNA,"""Peter Piper Pizza""",,"""245 E Bell Rd, Ste 55""",Phoenix,AZ,85022,33.63745261,-112.07176,3.5,42,1,Restaurants;Buffets;Arts & Entertainment;Chicken Wings;Arcades;Pizza;Italian
wyVYljjqF2SW3QiXHuVmbQ,"""Peter Piper Pizza""",,"""1805 E Baseline Rd""",Tempe,AZ,85283,33.37736406,-111.908305,3,24,1,Restaurants;Buffets;Chicken Wings;Pizza
Szi29P4JjNiHUgEdaJD77w,"""CiCi's Pizza""",Centennial,"""6475 N Decatur Blvd""",Las Vegas,NV,89131,36.27698215,-115.2084751,3.5,44,0,Restaurants;Buffets;Pizza
wP8gL4KNYQQktelE-PSeFw,"""LJ's Pizza Restaurant""",,"""33 N Miller""",Mesa,AZ,85203,33.4159602,-111.8085368,4.5,23,1,Restaurants;Buffets;Pizza
r9274utz94-FsCFEUPNWag,"""Peter Piper Pizza""",,"""4315 W Glendale Ave""",Glendale,AZ,85301,33.5370013,-112.152069,2,18,1,Restaurants;Buffets;Pizza;Chicken Wings
